Dealer Order #,Dealer ID,Dealer Name,State,Order Date,Requested Ship Date,SKU,Class,Size,Trim,Qty,Wholesale Price,Fulfilled (Y/N),Shipped
DO-20725,D-137,Driftwood Bikes,FL,01/29/2026,02/16/2026,RW-9324,MTB,M,Base,7,1655,Y,02/08/2026
DO-20733,D-122,Evergreen Cycle Shop,CO,01/29/2026,02/13/2026,RW-4418,MTB,M,Carbon,2,3527,Y,02/16/2026
DO-20699,D-110,Bluegrass Bicycles,NY,01/30/2026,02/13/2026,RW-3980,Road,S,Carbon,2,2879,Y,02/19/2026
DO-20701,D-132,Bayside Bicycle Co,PA,01/30/2026,02/23/2026,RW-9835,Road,M,Base,2,1367,Y,02/22/2026
DO-20704,D-144,Cedar Ridge Cycles,WA,01/30/2026,02/17/2026,RW-9835,Road,M,Base,11,1367,Y,02/13/2026
DO-20714,D-136,Capitol Cyclery,GA,01/30/2026,02/25/2026,RW-7298,Road,L,Base,2,1367,Y,02/16/2026
DO-20716,D-105,Trailhead Bicycle Co,UT,01/30/2026,02/14/2026,RW-1378,Road,L,Carbon,6,2879,Y,02/28/2026
DO-20717,D-129,Blue Ridge Cyclery,VT,01/30/2026,02/14/2026,RW-1378,Road,L,Carbon,5,2879,Y,02/13/2026
DO-20724,D-136,Capitol Cyclery,GA,01/30/2026,02/20/2026,RW-9324,MTB,M,Base,6,1655,Y,02/17/2026
DO-20730,D-120,Stone Bridge Cycles,NM,01/30/2026,02/21/2026,RW-4418,MTB,M,Carbon,10,3527,Y,02/06/2026
DO-20732,D-139,Tidewater Bicycles,MT,01/30/2026,02/27/2026,RW-4418,MTB,M,Carbon,3,3527,Y,02/26/2026
DO-20696,D-143,Overlook Bikes,OR,01/31/2026,02/16/2026,RW-3980,Road,S,Carbon,5,2879,Y,02/20/2026
DO-20702,D-119,Pinecrest Bikes,MT,01/31/2026,02/15/2026,RW-9835,Road,M,Base,5,1367,Y,02/28/2026
DO-20727,D-129,Blue Ridge Cyclery,VT,01/31/2026,02/18/2026,RW-9324,MTB,M,Base,10,1655,Y,02/20/2026
DO-20703,D-120,Stone Bridge Cycles,NM,02/01/2026,02/28/2026,RW-9835,Road,M,Base,7,1367,Y,02/20/2026
DO-20706,D-122,Evergreen Cycle Shop,CO,02/01/2026,03/01/2026,RW-2984,Road,M,Carbon,5,2879,Y,02/15/2026
DO-20710,D-120,Stone Bridge Cycles,NM,02/01/2026,02/22/2026,RW-2984,Road,M,Carbon,3,2879,Y,02/25/2026
DO-20721,D-104,Peak Performance Bikes,WA,02/01/2026,02/16/2026,RW-9304,MTB,S,Carbon,6,3527,Y,02/10/2026
DO-20722,D-120,Stone Bridge Cycles,NM,02/01/2026,02/23/2026,RW-9304,MTB,S,Carbon,3,3527,Y,02/25/2026
DO-20723,D-135,Elk Creek Cycles,MN,02/01/2026,02/21/2026,RW-9324,MTB,M,Base,5,1655,Y,02/23/2026
DO-20731,D-133,Rimrock Cyclery,IL,02/01/2026,02/18/2026,RW-4418,MTB,M,Carbon,11,3527,Y,02/11/2026
DO-20734,D-116,Timberline Bikes,GA,02/01/2026,02/26/2026,RW-9901,MTB,L,Base,5,1655,Y,02/23/2026
DO-20742,D-122,Evergreen Cycle Shop,CO,02/02/2026,02/17/2026,RW-3980,Road,S,Carbon,6,2879,Y,02/28/2026
DO-20744,D-114,Coastal Ride Co,MI,02/02/2026,02/16/2026,RW-9835,Road,M,Base,6,1367,Y,02/21/2026
DO-20752,D-118,Lakeshore Cyclery,ID,02/02/2026,02/24/2026,RW-2984,Road,M,Carbon,6,2879,Y,02/09/2026
DO-20754,D-142,Wildflower Cyclery,CO,02/02/2026,02/28/2026,RW-2984,Road,M,Carbon,6,2879,Y,02/12/2026
DO-20760,D-130,Big Sky Bikes,NY,02/02/2026,02/19/2026,RW-9304,MTB,S,Carbon,10,3527,Y,03/01/2026
DO-20765,D-120,Stone Bridge Cycles,NM,02/02/2026,02/25/2026,RW-9324,MTB,M,Base,5,1655,Y,02/15/2026
DO-20766,D-135,Elk Creek Cycles,MN,02/02/2026,02/27/2026,RW-9324,MTB,M,Base,12,1655,Y,02/22/2026
DO-20775,D-138,Ironwood Cycle Co,ID,02/02/2026,02/28/2026,RW-9901,MTB,L,Base,3,1655,Y,03/01/2026
DO-20776,D-105,Trailhead Bicycle Co,UT,02/02/2026,02/22/2026,RW-9901,MTB,L,Base,10,1655,Y,02/21/2026
DO-20778,D-143,Overlook Bikes,OR,02/02/2026,02/25/2026,RW-6416,MTB,L,Carbon,9,3527,Y,03/02/2026
DO-20741,D-102,Ridgeback Bikes,CO,02/03/2026,02/19/2026,RW-3980,Road,S,Carbon,9,2879,Y,03/04/2026
DO-20746,D-117,Mesa Verde Cycling,FL,02/03/2026,02/18/2026,RW-9835,Road,M,Base,4,1367,Y,02/25/2026
DO-20748,D-133,Rimrock Cyclery,IL,02/03/2026,02/18/2026,RW-9835,Road,M,Base,2,1367,Y,02/22/2026
DO-20751,D-132,Bayside Bicycle Co,PA,02/03/2026,02/17/2026,RW-2984,Road,M,Carbon,11,2879,Y,02/19/2026
DO-20774,D-129,Blue Ridge Cyclery,VT,02/03/2026,02/17/2026,RW-9901,MTB,L,Base,5,1655,Y,02/27/2026
DO-20745,D-131,Copperline Cycles,MA,02/04/2026,03/01/2026,RW-9835,Road,M,Base,3,1367,Y,02/26/2026
DO-20755,D-117,Mesa Verde Cycling,FL,02/04/2026,02/21/2026,RW-7298,Road,L,Base,7,1367,Y,02/22/2026
DO-20761,D-122,Evergreen Cycle Shop,CO,02/04/2026,02/20/2026,RW-9304,MTB,S,Carbon,3,3527,Y,02/11/2026
DO-20768,D-101,Summit Cycles,CA,02/04/2026,02/28/2026,RW-9324,MTB,M,Base,2,1655,Y,02/14/2026
DO-20770,D-139,Tidewater Bicycles,MT,02/04/2026,02/24/2026,RW-4418,MTB,M,Carbon,4,3527,Y,02/25/2026
DO-20772,D-107,Iron Horse Cycles,TX,02/04/2026,03/01/2026,RW-4418,MTB,M,Carbon,6,3527,Y,03/01/2026
DO-20773,D-127,Prairie Wind Cycling,TX,02/04/2026,03/04/2026,RW-9901,MTB,L,Base,12,1655,Y,02/28/2026
DO-20777,D-117,Mesa Verde Cycling,FL,02/04/2026,03/01/2026,RW-6416,MTB,L,Carbon,4,3527,Y,02/19/2026
DO-20750,D-120,Stone Bridge Cycles,NM,02/05/2026,02/19/2026,RW-2984,Road,M,Carbon,4,2879,Y,03/02/2026
DO-20758,D-113,Granite Peak Cycles,IL,02/05/2026,02/26/2026,RW-1378,Road,L,Carbon,11,2879,Y,02/22/2026
DO-20759,D-141,Basin Bike Shop,CA,02/05/2026,02/27/2026,RW-1378,Road,L,Carbon,3,2879,Y,02/28/2026
DO-20763,D-141,Basin Bike Shop,CA,02/05/2026,02/23/2026,RW-9304,MTB,S,Carbon,1,3527,Y,02/22/2026
DO-20764,D-132,Bayside Bicycle Co,PA,02/05/2026,02/27/2026,RW-9324,MTB,M,Base,11,1655,Y,02/18/2026
DO-20771,D-131,Copperline Cycles,MA,02/05/2026,02/19/2026,RW-4418,MTB,M,Carbon,3,3527,Y,02/19/2026
DO-20740,D-141,Basin Bike Shop,CA,02/06/2026,02/21/2026,RW-3980,Road,S,Carbon,3,2879,Y,03/01/2026
DO-20747,D-129,Blue Ridge Cyclery,VT,02/06/2026,03/01/2026,RW-9835,Road,M,Base,3,1367,Y,03/05/2026
DO-20753,D-119,Pinecrest Bikes,MT,02/06/2026,02/28/2026,RW-2984,Road,M,Carbon,5,2879,Y,02/23/2026
DO-20756,D-116,Timberline Bikes,GA,02/06/2026,03/06/2026,RW-7298,Road,L,Base,4,1367,Y,02/17/2026
DO-20757,D-128,Sierra Bike Works,NC,02/06/2026,02/27/2026,RW-7298,Road,L,Base,8,1367,Y,02/17/2026
DO-20767,D-124,Foothills Bicycles,WA,02/06/2026,02/21/2026,RW-9324,MTB,M,Base,10,1655,Y,03/05/2026
DO-20769,D-123,Metro Velo,OR,02/06/2026,03/05/2026,RW-4418,MTB,M,Carbon,10,3527,Y,02/17/2026
DO-20743,D-111,High Desert Cyclery,MA,02/07/2026,02/23/2026,RW-9835,Road,M,Base,2,1367,Y,02/15/2026
DO-20749,D-131,Copperline Cycles,MA,02/07/2026,02/25/2026,RW-2984,Road,M,Carbon,6,2879,Y,03/02/2026
DO-20739,D-116,Timberline Bikes,GA,02/08/2026,03/01/2026,RW-3980,Road,S,Carbon,9,2879,Y,02/26/2026
DO-20762,D-116,Timberline Bikes,GA,02/08/2026,03/08/2026,RW-9304,MTB,S,Carbon,11,3527,Y,02/21/2026
DO-20779,D-116,Timberline Bikes,GA,02/08/2026,03/03/2026,RW-6416,MTB,L,Carbon,3,3527,Y,03/08/2026
DO-20786,D-107,Iron Horse Cycles,TX,02/09/2026,03/09/2026,RW-9835,Road,M,Base,4,1367,Y,03/04/2026
DO-20795,D-136,Capitol Cyclery,GA,02/09/2026,03/07/2026,RW-1378,Road,L,Carbon,5,2879,Y,03/07/2026
DO-20807,D-129,Blue Ridge Cyclery,VT,02/09/2026,02/25/2026,RW-4418,MTB,M,Carbon,4,3527,Y,03/01/2026
DO-20809,D-136,Capitol Cyclery,GA,02/09/2026,02/25/2026,RW-4418,MTB,M,Carbon,7,3527,Y,03/03/2026
DO-20811,D-119,Pinecrest Bikes,MT,02/09/2026,03/06/2026,RW-9901,MTB,L,Base,10,1655,Y,03/02/2026
DO-20813,D-115,Alpine Wheels,MN,02/09/2026,03/07/2026,RW-9901,MTB,L,Base,3,1655,Y,02/18/2026
DO-20781,D-114,Coastal Ride Co,MI,02/10/2026,03/03/2026,RW-3980,Road,S,Carbon,10,2879,Y,03/02/2026
DO-20784,D-118,Lakeshore Cyclery,ID,02/10/2026,02/27/2026,RW-9835,Road,M,Base,2,1367,Y,02/28/2026
DO-20796,D-110,Bluegrass Bicycles,NY,02/10/2026,03/02/2026,RW-1378,Road,L,Carbon,4,2879,Y,02/28/2026
DO-20801,D-126,Harbor Bikes,AZ,02/10/2026,02/26/2026,RW-9304,MTB,S,Carbon,2,3527,Y,02/24/2026
DO-20802,D-122,Evergreen Cycle Shop,CO,02/10/2026,03/09/2026,RW-9324,MTB,M,Base,7,1655,Y,02/21/2026
DO-20805,D-141,Basin Bike Shop,CA,02/10/2026,03/04/2026,RW-9324,MTB,M,Base,12,1655,Y,02/27/2026
DO-20808,D-115,Alpine Wheels,MN,02/10/2026,03/01/2026,RW-4418,MTB,M,Carbon,8,3527,Y,02/18/2026
DO-20810,D-116,Timberline Bikes,GA,02/10/2026,03/05/2026,RW-4418,MTB,M,Carbon,3,3527,Y,02/21/2026
DO-20814,D-101,Summit Cycles,CA,02/10/2026,03/04/2026,RW-6416,MTB,L,Carbon,2,3527,Y,02/22/2026
DO-20815,D-124,Foothills Bicycles,WA,02/10/2026,03/04/2026,RW-6416,MTB,L,Carbon,3,3527,Y,02/18/2026
DO-20791,D-117,Mesa Verde Cycling,FL,02/11/2026,03/04/2026,RW-7298,Road,L,Base,5,1367,Y,03/03/2026
DO-20783,D-124,Foothills Bicycles,WA,02/12/2026,03/12/2026,RW-9835,Road,M,Base,3,1367,Y,03/01/2026
DO-20789,D-114,Coastal Ride Co,MI,02/12/2026,03/12/2026,RW-2984,Road,M,Carbon,10,2879,Y,02/22/2026
DO-20792,D-108,Canyon Edge Bikes,NC,02/12/2026,03/03/2026,RW-7298,Road,L,Base,6,1367,Y,02/20/2026
DO-20794,D-117,Mesa Verde Cycling,FL,02/12/2026,02/27/2026,RW-1378,Road,L,Carbon,5,2879,Y,02/23/2026
DO-20797,D-108,Canyon Edge Bikes,NC,02/12/2026,02/28/2026,RW-1378,Road,L,Carbon,3,2879,Y,03/06/2026
DO-20816,D-123,Metro Velo,OR,02/12/2026,03/02/2026,RW-6416,MTB,L,Carbon,6,3527,Y,03/11/2026
DO-20787,D-141,Basin Bike Shop,CA,02/13/2026,03/11/2026,RW-9835,Road,M,Base,12,1367,Y,03/12/2026
DO-20793,D-131,Copperline Cycles,MA,02/13/2026,03/08/2026,RW-7298,Road,L,Base,1,1367,Y,02/23/2026
DO-20803,D-126,Harbor Bikes,AZ,02/13/2026,02/28/2026,RW-9324,MTB,M,Base,8,1655,Y,02/26/2026
DO-20804,D-129,Blue Ridge Cyclery,VT,02/13/2026,03/10/2026,RW-9324,MTB,M,Base,9,1655,Y,03/08/2026
DO-20780,D-135,Elk Creek Cycles,MN,02/14/2026,03/01/2026,RW-3980,Road,S,Carbon,11,2879,Y,02/21/2026
DO-20782,D-116,Timberline Bikes,GA,02/14/2026,03/03/2026,RW-3980,Road,S,Carbon,3,2879,Y,02/22/2026
DO-20799,D-123,Metro Velo,OR,02/14/2026,03/04/2026,RW-9304,MTB,S,Carbon,12,3527,Y,02/24/2026
DO-20806,D-134,Old Town Bikes,MI,02/14/2026,03/14/2026,RW-9324,MTB,M,Base,2,1655,Y,03/08/2026
DO-20812,D-137,Driftwood Bikes,FL,02/14/2026,03/04/2026,RW-9901,MTB,L,Base,12,1655,Y,02/23/2026
DO-20785,D-115,Alpine Wheels,MN,02/15/2026,03/09/2026,RW-9835,Road,M,Base,10,1367,Y,03/16/2026
DO-20788,D-129,Blue Ridge Cyclery,VT,02/15/2026,03/06/2026,RW-2984,Road,M,Carbon,11,2879,Y,03/07/2026
DO-20790,D-136,Capitol Cyclery,GA,02/15/2026,03/03/2026,RW-7298,Road,L,Base,8,1367,Y,02/28/2026
DO-20798,D-134,Old Town Bikes,MI,02/15/2026,03/09/2026,RW-9304,MTB,S,Carbon,7,3527,Y,03/07/2026
DO-20800,D-114,Coastal Ride Co,MI,02/15/2026,03/15/2026,RW-9304,MTB,S,Carbon,2,3527,Y,02/22/2026
DO-20823,D-111,High Desert Cyclery,MA,02/16/2026,03/09/2026,RW-9835,Road,M,Base,2,1367,Y,03/11/2026
DO-20829,D-132,Bayside Bicycle Co,PA,02/16/2026,03/06/2026,RW-2984,Road,M,Carbon,8,2879,Y,03/16/2026
DO-20858,D-103,Cascade Cyclery,OR,02/16/2026,03/07/2026,RW-6416,MTB,L,Carbon,5,3527,Y,03/05/2026
DO-20828,D-136,Capitol Cyclery,GA,02/17/2026,03/13/2026,RW-2984,Road,M,Carbon,4,2879,Y,03/16/2026
DO-20832,D-128,Sierra Bike Works,NC,02/17/2026,03/04/2026,RW-2984,Road,M,Carbon,5,2879,Y,02/24/2026
DO-20837,D-109,Northstar Cycle Works,VT,02/17/2026,03/12/2026,RW-1378,Road,L,Carbon,5,2879,Y,03/08/2026
DO-20838,D-132,Bayside Bicycle Co,PA,02/17/2026,03/05/2026,RW-1378,Road,L,Carbon,8,2879,Y,03/01/2026
DO-20842,D-133,Rimrock Cyclery,IL,02/17/2026,03/03/2026,RW-9304,MTB,S,Carbon,5,3527,Y,03/01/2026
DO-20847,D-143,Overlook Bikes,OR,02/17/2026,03/06/2026,RW-9324,MTB,M,Base,2,1655,Y,03/05/2026
DO-20857,D-109,Northstar Cycle Works,VT,02/17/2026,03/04/2026,RW-9901,MTB,L,Base,7,1655,Y,03/02/2026
DO-20859,D-139,Tidewater Bicycles,MT,02/17/2026,03/15/2026,RW-6416,MTB,L,Carbon,2,3527,Y,03/09/2026
DO-20820,D-123,Metro Velo,OR,02/18/2026,03/12/2026,RW-3980,Road,S,Carbon,3,2879,Y,03/06/2026
DO-20826,D-115,Alpine Wheels,MN,02/18/2026,03/04/2026,RW-9835,Road,M,Base,7,1367,Y,03/15/2026
DO-20840,D-118,Lakeshore Cyclery,ID,02/18/2026,03/05/2026,RW-9304,MTB,S,Carbon,8,3527,Y,03/13/2026
DO-20846,D-131,Copperline Cycles,MA,02/18/2026,03/06/2026,RW-9324,MTB,M,Base,12,1655,Y,03/07/2026
DO-20851,D-107,Iron Horse Cycles,TX,02/18/2026,03/06/2026,RW-4418,MTB,M,Carbon,11,3527,Y,02/28/2026
DO-20856,D-128,Sierra Bike Works,NC,02/18/2026,03/05/2026,RW-9901,MTB,L,Base,12,1655,Y,03/17/2026
DO-20821,D-103,Cascade Cyclery,OR,02/19/2026,03/16/2026,RW-3980,Road,S,Carbon,2,2879,Y,03/02/2026
DO-20824,D-107,Iron Horse Cycles,TX,02/19/2026,03/10/2026,RW-9835,Road,M,Base,8,1367,Y,02/27/2026
DO-20841,D-135,Elk Creek Cycles,MN,02/19/2026,03/05/2026,RW-9304,MTB,S,Carbon,5,3527,Y,03/07/2026
DO-20843,D-107,Iron Horse Cycles,TX,02/19/2026,03/11/2026,RW-9324,MTB,M,Base,6,1655,Y,03/10/2026
DO-20845,D-128,Sierra Bike Works,NC,02/19/2026,03/15/2026,RW-9324,MTB,M,Base,4,1655,Y,03/19/2026
DO-20848,D-111,High Desert Cyclery,MA,02/19/2026,03/18/2026,RW-9324,MTB,M,Base,7,1655,Y,03/12/2026
DO-20849,D-135,Elk Creek Cycles,MN,02/19/2026,03/15/2026,RW-9324,MTB,M,Base,3,1655,Y,03/12/2026
DO-20850,D-122,Evergreen Cycle Shop,CO,02/19/2026,03/09/2026,RW-9324,MTB,M,Base,1,1655,Y,03/09/2026
DO-20854,D-114,Coastal Ride Co,MI,02/19/2026,03/17/2026,RW-4418,MTB,M,Carbon,8,3527,Y,03/07/2026
DO-20855,D-145,Frontier Bicycle Works,UT,02/19/2026,03/14/2026,RW-9901,MTB,L,Base,4,1655,Y,03/17/2026
DO-20817,D-122,Evergreen Cycle Shop,CO,02/20/2026,03/09/2026,RW-3980,Road,S,Carbon,8,2879,Y,03/08/2026
DO-20819,D-113,Granite Peak Cycles,IL,02/20/2026,03/10/2026,RW-3980,Road,S,Carbon,2,2879,Y,03/15/2026
DO-20822,D-143,Overlook Bikes,OR,02/20/2026,03/15/2026,RW-3980,Road,S,Carbon,5,2879,Y,03/05/2026
DO-20833,D-129,Blue Ridge Cyclery,VT,02/20/2026,03/20/2026,RW-7298,Road,L,Base,3,1367,Y,03/01/2026
DO-20835,D-135,Elk Creek Cycles,MN,02/20/2026,03/17/2026,RW-7298,Road,L,Base,1,1367,Y,03/12/2026
DO-20839,D-133,Rimrock Cyclery,IL,02/20/2026,03/10/2026,RW-9304,MTB,S,Carbon,6,3527,Y,03/09/2026
DO-20852,D-130,Big Sky Bikes,NY,02/20/2026,03/16/2026,RW-4418,MTB,M,Carbon,3,3527,Y,03/05/2026
DO-20825,D-110,Bluegrass Bicycles,NY,02/21/2026,03/18/2026,RW-9835,Road,M,Base,4,1367,Y,03/10/2026
DO-20827,D-108,Canyon Edge Bikes,NC,02/21/2026,03/08/2026,RW-9835,Road,M,Base,9,1367,Y,03/08/2026
DO-20830,D-135,Elk Creek Cycles,MN,02/21/2026,03/20/2026,RW-2984,Road,M,Carbon,11,2879,Y,03/06/2026
DO-20831,D-105,Trailhead Bicycle Co,UT,02/21/2026,03/16/2026,RW-2984,Road,M,Carbon,5,2879,Y,03/19/2026
DO-20853,D-131,Copperline Cycles,MA,02/21/2026,03/15/2026,RW-4418,MTB,M,Carbon,3,3527,Y,03/19/2026
DO-20860,D-116,Timberline Bikes,GA,02/21/2026,03/13/2026,RW-6416,MTB,L,Carbon,3,3527,Y,03/11/2026
DO-20818,D-131,Copperline Cycles,MA,02/22/2026,03/13/2026,RW-3980,Road,S,Carbon,4,2879,Y,03/13/2026
DO-20834,D-135,Elk Creek Cycles,MN,02/22/2026,03/13/2026,RW-7298,Road,L,Base,12,1367,Y,03/10/2026
DO-20836,D-145,Frontier Bicycle Works,UT,02/22/2026,03/13/2026,RW-1378,Road,L,Carbon,5,2879,Y,03/20/2026
DO-20844,D-131,Copperline Cycles,MA,02/22/2026,03/21/2026,RW-9324,MTB,M,Base,7,1655,Y,03/18/2026
DO-20861,D-103,Cascade Cyclery,OR,02/22/2026,03/21/2026,RW-6416,MTB,L,Carbon,3,3527,Y,03/21/2026
DO-20866,D-124,Foothills Bicycles,WA,02/23/2026,03/16/2026,RW-3980,Road,S,Carbon,2,2879,Y,03/11/2026
DO-20868,D-103,Cascade Cyclery,OR,02/23/2026,03/12/2026,RW-9835,Road,M,Base,9,1367,Y,03/23/2026
DO-20877,D-141,Basin Bike Shop,CA,02/23/2026,03/09/2026,RW-2984,Road,M,Carbon,4,2879,Y,03/12/2026
DO-20878,D-141,Basin Bike Shop,CA,02/23/2026,03/16/2026,RW-2984,Road,M,Carbon,2,2879,Y,03/06/2026
DO-20884,D-111,High Desert Cyclery,MA,02/23/2026,03/17/2026,RW-9304,MTB,S,Carbon,3,3527,Y,03/07/2026
DO-20886,D-101,Summit Cycles,CA,02/23/2026,03/13/2026,RW-9304,MTB,S,Carbon,7,3527,Y,03/15/2026
DO-20891,D-105,Trailhead Bicycle Co,UT,02/23/2026,03/12/2026,RW-9324,MTB,M,Base,4,1655,Y,03/09/2026
DO-20894,D-124,Foothills Bicycles,WA,02/23/2026,03/15/2026,RW-9324,MTB,M,Base,4,1655,Y,03/08/2026
DO-20902,D-114,Coastal Ride Co,MI,02/23/2026,03/15/2026,RW-9901,MTB,L,Base,5,1655,Y,03/09/2026
DO-20864,D-115,Alpine Wheels,MN,02/24/2026,03/14/2026,RW-3980,Road,S,Carbon,11,2879,Y,03/13/2026
DO-20871,D-123,Metro Velo,OR,02/24/2026,03/19/2026,RW-9835,Road,M,Base,3,1367,Y,03/17/2026
DO-20874,D-108,Canyon Edge Bikes,NC,02/24/2026,03/17/2026,RW-2984,Road,M,Carbon,9,2879,Y,03/11/2026
DO-20887,D-110,Bluegrass Bicycles,NY,02/24/2026,03/14/2026,RW-9304,MTB,S,Carbon,6,3527,Y,03/04/2026
DO-20901,D-132,Bayside Bicycle Co,PA,02/24/2026,03/12/2026,RW-9901,MTB,L,Base,2,1655,Y,03/25/2026
DO-20869,D-132,Bayside Bicycle Co,PA,02/25/2026,03/14/2026,RW-9835,Road,M,Base,6,1367,Y,03/16/2026
DO-20870,D-129,Blue Ridge Cyclery,VT,02/25/2026,03/12/2026,RW-9835,Road,M,Base,2,1367,Y,03/18/2026
DO-20873,D-135,Elk Creek Cycles,MN,02/25/2026,03/22/2026,RW-2984,Road,M,Carbon,3,2879,Y,03/05/2026
DO-20881,D-105,Trailhead Bicycle Co,UT,02/25/2026,03/11/2026,RW-7298,Road,L,Base,2,1367,Y,03/19/2026
DO-20885,D-122,Evergreen Cycle Shop,CO,02/25/2026,03/17/2026,RW-9304,MTB,S,Carbon,8,3527,Y,03/04/2026
DO-20892,D-119,Pinecrest Bikes,MT,02/25/2026,03/17/2026,RW-9324,MTB,M,Base,4,1655,Y,03/17/2026
DO-20899,D-127,Prairie Wind Cycling,TX,02/25/2026,03/16/2026,RW-9901,MTB,L,Base,4,1655,Y,03/09/2026
DO-20900,D-110,Bluegrass Bicycles,NY,02/25/2026,03/22/2026,RW-9901,MTB,L,Base,7,1655,Y,03/05/2026
DO-20907,D-124,Foothills Bicycles,WA,02/25/2026,03/20/2026,RW-6416,MTB,L,Carbon,2,3527,Y,03/25/2026
DO-20867,D-101,Summit Cycles,CA,02/26/2026,03/18/2026,RW-9835,Road,M,Base,7,1367,Y,03/10/2026
DO-20876,D-124,Foothills Bicycles,WA,02/26/2026,03/14/2026,RW-2984,Road,M,Carbon,9,2879,Y,03/05/2026
DO-20882,D-129,Blue Ridge Cyclery,VT,02/26/2026,03/15/2026,RW-1378,Road,L,Carbon,7,2879,Y,03/14/2026
DO-20883,D-103,Cascade Cyclery,OR,02/26/2026,03/16/2026,RW-1378,Road,L,Carbon,8,2879,Y,03/16/2026
DO-20888,D-117,Mesa Verde Cycling,FL,02/26/2026,03/21/2026,RW-9304,MTB,S,Carbon,4,3527,Y,03/22/2026
DO-20904,D-133,Rimrock Cyclery,IL,02/26/2026,03/25/2026,RW-6416,MTB,L,Carbon,4,3527,Y,03/10/2026
DO-20865,D-116,Timberline Bikes,GA,02/27/2026,03/14/2026,RW-3980,Road,S,Carbon,4,2879,Y,03/08/2026
DO-20879,D-131,Copperline Cycles,MA,02/27/2026,03/26/2026,RW-2984,Road,M,Carbon,1,2879,Y,03/14/2026
DO-20890,D-110,Bluegrass Bicycles,NY,02/27/2026,03/26/2026,RW-9324,MTB,M,Base,9,1655,Y,03/12/2026
DO-20893,D-115,Alpine Wheels,MN,02/27/2026,03/14/2026,RW-9324,MTB,M,Base,5,1655,Y,03/14/2026
DO-20897,D-122,Evergreen Cycle Shop,CO,02/27/2026,03/20/2026,RW-4418,MTB,M,Carbon,5,3527,Y,03/06/2026
DO-20906,D-129,Blue Ridge Cyclery,VT,02/27/2026,03/24/2026,RW-6416,MTB,L,Carbon,4,3527,Y,03/21/2026
DO-20862,D-111,High Desert Cyclery,MA,02/28/2026,03/14/2026,RW-3980,Road,S,Carbon,2,2879,Y,03/24/2026
DO-20875,D-120,Stone Bridge Cycles,NM,02/28/2026,03/15/2026,RW-2984,Road,M,Carbon,8,2879,Y,03/26/2026
DO-20880,D-134,Old Town Bikes,MI,02/28/2026,03/27/2026,RW-7298,Road,L,Base,11,1367,Y,03/20/2026
DO-20863,D-110,Bluegrass Bicycles,NY,03/01/2026,03/22/2026,RW-3980,Road,S,Carbon,8,2879,Y,03/11/2026
DO-20872,D-132,Bayside Bicycle Co,PA,03/01/2026,03/21/2026,RW-9835,Road,M,Base,6,1367,Y,03/13/2026
DO-20889,D-117,Mesa Verde Cycling,FL,03/01/2026,03/23/2026,RW-9324,MTB,M,Base,3,1655,Y,03/29/2026
DO-20895,D-134,Old Town Bikes,MI,03/01/2026,03/21/2026,RW-4418,MTB,M,Carbon,5,3527,Y,03/11/2026
DO-20896,D-115,Alpine Wheels,MN,03/01/2026,03/24/2026,RW-4418,MTB,M,Carbon,8,3527,Y,03/10/2026
DO-20898,D-115,Alpine Wheels,MN,03/01/2026,03/16/2026,RW-9901,MTB,L,Base,8,1655,Y,03/19/2026
DO-20903,D-122,Evergreen Cycle Shop,CO,03/01/2026,03/22/2026,RW-9901,MTB,L,Base,1,1655,Y,03/22/2026
DO-20905,D-125,Switchback Cycles,UT,03/01/2026,03/18/2026,RW-6416,MTB,L,Carbon,9,3527,Y,03/20/2026
DO-20913,D-105,Trailhead Bicycle Co,UT,03/02/2026,03/29/2026,RW-3980,Road,S,Carbon,7,2879,Y,03/30/2026
DO-20923,D-131,Copperline Cycles,MA,03/02/2026,03/18/2026,RW-2984,Road,M,Carbon,12,2879,Y,03/15/2026
DO-20927,D-136,Capitol Cyclery,GA,03/02/2026,03/29/2026,RW-2984,Road,M,Carbon,7,2879,Y,03/23/2026
DO-20928,D-116,Timberline Bikes,GA,03/02/2026,03/27/2026,RW-2984,Road,M,Carbon,3,2879,Y,03/30/2026
DO-20931,D-109,Northstar Cycle Works,VT,03/02/2026,03/24/2026,RW-2984,Road,M,Carbon,2,2879,Y,03/22/2026
DO-20937,D-116,Timberline Bikes,GA,03/02/2026,03/19/2026,RW-7298,Road,L,Base,7,1367,Y,03/20/2026
DO-20957,D-115,Alpine Wheels,MN,03/02/2026,03/30/2026,RW-4418,MTB,M,Carbon,3,3527,Y,03/31/2026
DO-20967,D-132,Bayside Bicycle Co,PA,03/02/2026,03/19/2026,RW-6416,MTB,L,Carbon,3,3527,Y,03/09/2026
DO-20970,D-145,Frontier Bicycle Works,UT,03/02/2026,03/29/2026,RW-6416,MTB,L,Carbon,6,3527,Y,03/22/2026
DO-20908,D-107,Iron Horse Cycles,TX,03/03/2026,03/20/2026,RW-3980,Road,S,Carbon,5,2879,Y,03/18/2026
DO-20912,D-110,Bluegrass Bicycles,NY,03/03/2026,03/31/2026,RW-3980,Road,S,Carbon,5,2879,Y,03/18/2026
DO-20914,D-124,Foothills Bicycles,WA,03/03/2026,03/25/2026,RW-3980,Road,S,Carbon,3,2879,Y,03/30/2026
